	Stop number	Name without locality	Locality	Locality number	Code	Stop No	NaPTAN stop class	NaPTANId	Easting	Northing	lat	lon
13325	14656	Rush Garda Station	Rush	E0824012	->W	3840	BCT	8240DB003840	725977	754218	53.52281062	-6.100121891
13326	14657	Chapel Green	Rush	E0824012	->E2	3775	BCT	8240DB003775	725577	754063	53.52151413	-6.106212839
13327	14657	Chapel Green	Rush	E0824012	->E	384	BCT	8240DB003842	725622	754073	53.5215932	-6.105530607
13328	14658	Doctor's Lane	Rush	E0824012	->E1	717	BCT	8240DB007172	725381	753999	53.52098606	-6.109192489
13329	14658	Doctor's Lane	Rush	E0824012	->W	3843	BCT	8240DB003843	725356	753974	53.52076748	-6.109579276
13330	14659	Whitestown Road (Old Road)	Rush	E0824012	->NE	3844	BCT	8240DB003844	724905	753734	53.51871916	-6.116472146
13331	14660	Railway Footbridge	Balbriggan	E0824005	->SE	3813	BCT	8240DB003813	722062	761750	53.59138608	-6.156190569
13332	14661	Balbriggan Road	Skerries	E0824013	->SE	3814	BCT	8240DB003814	722579	761113	53.58554407	-6.148635651
13333	14663	Fancourt Heights	Balbriggan	E0824005	->SE	381	BCT	8240DB003812	721052	763257	53.60515596	-6.170853761
13334	14664	Craoibhin Park	Balbriggan	E0824005	->W	3808	BCT	8240DB003808	720627	763330	53.6059096	-6.17724387
13335	14665	Pump Lane	Balbriggan	E0824005	->W	380	BCT	8240DB003809	720478	763350	53.6061235	-6.179486383
13336	14667	Skerries Road	Balbriggan	E0824005	->E	38	BCT	8240DB003811	720789	763331	53.60588128	-6.174796916
13337	14668	Holmpatrick(Shenick Road)	Skerries	E0824013	->N	3793	BCT	8240DB003793	725768	759465	53.56998758	-6.101163095
13338	14668	Holmpatrick(Shenick Road)	Skerries	E0824013	->S	3824	BCT	8240DB003824	725766	759434	53.56970963	-6.10120575
13339	14669	Ballyhavil	Skerries	E0824013	->S	3826	BCT	8240DB003826	725719	758183	53.55848483	-6.102418056
13340	14670	Rush Road	Ballykea	E0824030	->S	3827	BCT	8240DB003827	725769	757689	53.55403591	-6.101862485
13341	14672	Strand Street (Saint Patrick's Church)	Skerries	E0824013	->S	3820	BCT	8240DB003820	725433	760334	53.5778728	-6.105868951
13342	14673	Holmpatrick (Miller's Lane)	Skerries	E0824013	->N	3795	BCT	8240DB003795	725533	760024	53.57506458	-6.104484371
13343	14673	Holmpatrick (Miller's Lane)	Skerries	E0824013	->E	38	BCT	8240DB003822	725535	760058	53.57536948	-6.104440526
13344	14674	River Valley Road	Rathingle	E0824040	->SE	370	BCT	8240DB003709	717154	746178	53.45263157	-6.236110528
13345	14674	River Valley Road	Rathingle	E0824040	->E	3708	BCT	8240DB003708	716976	746244	53.45326395	-6.238764599
13346	14675	River Valley Lawn	Rathingle	E0824040	->E1	370	BCT	8240DB003702	717405	746115	53.45200984	-6.232356908
13347	14675	River Valley Lawn	Rathingle	E0824040	->E2	3710	BCT	8240DB003710	717480	746122	53.45205601	-6.231225689
13348	14676	North Street	Swords	E0824015	->N	37	BCT	8240DB003711	718287	747159	53.46119032	-6.218692053
13349	14677	Rathingle Road (Brookdale Drive)	Rathingle	E0824040	->SW	3705	BCT	8240DB003705	716613	746183	53.45279643	-6.244249851
13350	14677	Rathingle Road (Brookdale Drive)	Rathingle	E0824040	->N1	3707	BCT	8240DB003707	716599	746141	53.45242226	-6.244476092
13351	14677	Rathingle Road (Brookdale Drive)	Rathingle	E0824040	->N2	3706	BCT	8240DB003706	716571	746015	53.45129665	-6.244944119
13352	14678	Cherry Garth Estate	Rathingle	E0824040	->W	3704	BCT	8240DB003704	716925	746242	53.4532573	-6.23953282
13353	14679	Newbridge House	Donabate	E0824002	->W	3746	BCT	8240DB003746	721008	749514	53.48172564	-6.176831855
13354	14679	Newbridge House	Donabate	E0824002	->E	371	BCT	8240DB003719	720979	749534	53.48191195	-6.177260838
13355	14680	Outside Train Station	Donabate	E0824002	->E	3720	BCT	8240DB003720	722699	749964	53.48537629	-6.151193061
13356	14680	Outside Train Station	Donabate	E0824002	1	3744	BCT	8240DB003744	722699	749952	53.48526851	-6.151197749
13357	14681	Corballis Cross	Donabate	E0824002	->S	3743	BCT	8240DB003743	722874	750122	53.48675464	-6.148495884
13358	14681	Corballis Cross	Donabate	E0824002	->N	37	BCT	8240DB003721	722874	750168	53.48716782	-6.148477886
13359	14682	Newbridge House	Donabate	E0824002	->W	3745	BCT	8240DB003745	721899	749369	53.48021775	-6.163471402
13360	14682	Newbridge House	Donabate	E0824002	->NE	3718	BCT	8240DB003718	721988	749388	53.4803678	-6.162123908
13361	14683	Swords Castle	Swords	E0824015	->NE	371	BCT	8240DB003712	718378	747435	53.46364903	-6.217218506
13362	14684	Seatown West	Swords	E0824015	->NE	3713	BCT	8240DB003713	718613	748008	53.46874309	-6.213465118
13364	14685	Ennis Lane	Jamestown	E0824034	->NE	3714	BCT	8240DB003714	718771	748406	53.47228247	-6.210936234
13365	14686	Hearse Road	Jamestown	E0824034	->NE	3715	BCT	8240DB003715	719228	749277	53.48000284	-6.203725613
13366	14687	Ballintrane Wood	Swords	E0824015	->NE	370	BCT	8240DB003701	717735	746193	53.45263688	-6.227361869
13367	14688	Glassmore Park	Knocksedan	E0824037	->W	3684	BCT	8240DB003684	717217	747002	53.46001914	-6.234855479
13368	14689	Howards	Knocksedan	E0824037	->NE	3685	BCT	8240DB003685	717335	747172	53.46151991	-6.233016052
13369	14690	Rathbeale Crescent	Broadmeadow	E0824038	->SE	3686	BCT	8240DB003686	717522	747221	53.46191838	-6.230183125
13370	14691	Fingal County Council	Swords	E0824015	->S	368	BCT	8240DB003689	718206	746906	53.45893595	-6.220006281
13371	14692	Abbeylea Avenue	Knocksedan	E0824037	->SW	3683	BCT	8240DB003683	717337	747164	53.4614476	-6.232988934
13372	14693	Main Street (Forest Road)	Swords	E0824015	->NE	3678	BCT	8240DB003678	718055	746500	53.45532292	-6.222431253
13373	14694	Main Street Swords	Swords	E0824015	->N1	367	BCT	8240DB003679	718194	746906	53.45893864	-6.220186886
13376	14695	Glasmore Park	Knocksedan	E0824037	->NW	368	BCT	8240DB003682	717451	747231	53.46202403	-6.231248052
13377	14697	Equestrian Centre	Drinan (Fingal)	E0824039	->S	3697	BCT	8240DB003697	717752	744856	53.44062352	-6.227606168
13378	14698	Swords Monument Works	Drinan (Fingal)	E0824039	->S	3698	BCT	8240DB003698	717774	744429	53.43678309	-6.227434877
13379	14699	Stockhole Lane	Nevinstown (Dublin)	99038072	->S	36	BCT	8240DB003699	717747	744240	53.43509142	-6.227911679
13380	14700	Dublin Road (near Airside Junction)	Swords	E0824015	->S	3695	BCT	8240DB003695	717707	745571	53.44705603	-6.228015843
13386	14701	Swords Village	Swords	E0824015	->S	3690	BCT	8240DB003690	718141	746684	53.45695642	-6.221067932
13387	14702	Dublin Road	Swords	E0824015	->SW	36	BCT	8240DB003692	717968	746289	53.4534471	-6.22381964
13388	14703	Veterinary Hospital	Airside	E0824052	->SW	3694	BCT	8240DB003694	717787	745789	53.44899635	-6.226730563
13389	14704	Balheary Park	Swords	E0824015	->S	3750	BCT	8240DB003750	718630	747983	53.4685147	-6.213218636
13390	14705	Carnegie Court	Swords	E0824015	->S	375	BCT	8240DB003751	718300	747129	53.46091793	-6.218507671
13391	14706	Fingalians GAA Club	Swords	E0824015	->S	375	BCT	8240DB003752	718320	747296	53.4624135	-6.218143823
13392	14707	Drimnagh Road(Turvey Road)	Turvey	E0824035	->N	3755	BCT	8240DB003755	719755	750887	53.49434469	-6.19517624
13393	14707	Drimnagh Road(Turvey Road)	Turvey	E0824035	->S	3863	BCT	8240DB003863	719788	750909	53.4945348	-6.194670773
13395	14708	Balheary Bridge	Donabate	E0824002	->SW	374	BCT	8240DB003749	718749	748260	53.47097601	-6.211322603
13396	14710	Turvey Industrial Estate	Donabate	E0824002	->SW	3748	BCT	8240DB003748	719649	750232	53.48848542	-6.197022518
13397	14711	Carrige House	Lusk	E0824008	->NE	376	BCT	8240DB003761	721176	753257	53.51530711	-6.172856792
13398	14712	Bellearly Lane	Lusk	E0824008	->NE	376	BCT	8240DB003762	721363	753640	53.51870414	-6.169890423
13399	14713	Racecourse Common	Lusk	E0824008	->N	3763	BCT	8240DB003763	721496	754196	53.52366745	-6.167670407
13400	14714	Balleally West	Lusk	E0824008	->NE	3760	BCT	8240DB003760	720848	752786	53.51115199	-6.177981303
13402	14716	Lusk Road (Balleally Lane)	Turvey	E0824035	->SW	386	BCT	8240DB003861	720245	752067	53.50483198	-6.187343347
13403	14716	Lusk Road (Balleally Lane)	Turvey	E0824035	->NE	3757	BCT	8240DB003757	720185	752019	53.50441454	-6.188265721
13404	14717	Corduff Common	Lusk	E0824008	->NE	3758	BCT	8240DB003758	720382	752343	53.50727974	-6.185173327
13405	14718	Lusk Road	Lusk	E0824008	->NE	375	BCT	8240DB003759	720711	752644	53.50990798	-6.18010036
13406	14719	Healys lane	Portrane	E0824032	->NW	3728	BCT	8240DB003728	725136	751213	53.49602111	-6.113996592
13407	14720	Dockrells	Portrane	E0824032	->NW	372	BCT	8240DB003729	725075	751369	53.49743677	-6.114853247
13408	14721	Beach Lane	Portrane	E0824032	->NW	3730	BCT	8240DB003730	724962	751573	53.49929591	-6.116474156
13409	14721	Beach Lane	Portrane	E0824032	->SE1	3733	BCT	8240DB003733	724944	751590	53.49945287	-6.116738536
13410	14723	Seaview Park	Turvey	E0824035	->SW	3727	BCT	8240DB003727	720186	752016	53.50438737	-6.188251804
13411	14724	National School	Donabate	E0824002	->E	3723	BCT	8240DB003723	723725	750791	53.49256429	-6.13541656
13412	14724	National School	Donabate	E0824002	->W	374	BCT	8240DB003741	723668	750781	53.49248786	-6.136279012
13413	14725	Martin's Lane	Donabate	E0824002	->E	3724	BCT	8240DB003724	724186	750851	53.49299465	-6.128449438
13414	14725	Martin's Lane	Donabate	E0824002	->W	3740	BCT	8240DB003740	724166	750832	53.49282871	-6.128758188
13415	14727	Portrane Road	Portrane	E0824032	->W	3738	BCT	8240DB003738	725090	750894	53.49316684	-6.114816599
13416	14727	Portrane Road	Portrane	E0824032	->E	3726	BCT	8240DB003726	725109	750898	53.49319825	-6.114528834
13417	14728	Psychiatric Hospital	Portrane	E0824032	->SE	373	BCT	8240DB003739	725233	750286	53.48767188	-6.112905294
13418	14730	Portrane	Portrane	E0824032	->E	3736	BCT	8240DB003736	725299	750929	53.49343149	-6.111654747
13419	14731	Smarts Lane	Portrane	E0824032	->SE2	373	BCT	8240DB003731	724806	751674	53.50024009	-6.118783948
13420	14731	Smarts Lane	Portrane	E0824032	->SE	373	BCT	8240DB003732	724827	751659	53.50010038	-6.118473567
13421	14732	the Castle	Portrane	E0824032	->SE	3734	BCT	8240DB003734	725083	751349	53.49725523	-6.114740713
13422	14733	Seaview Park	Portrane	E0824032	->SE	3735	BCT	8240DB003735	725145	751211	53.496001	-6.113861825
13423	14734	National Training Centre	Swords	E0824015	->W	4916	BCT	8240DB004916	718380	747573	53.46488815	-6.217136451
13424	14735	Saint Colmcille GAA	Swords	E0824015	->W	4917	BCT	8240DB004917	718060	747922	53.46809481	-6.22182222
13425	14742	Saint Cronan's Avenue	Knocksedan	E0824037	->SW	4914	BCT	8240DB004914	716757	746972	53.45985177	-6.241790066
13426	14743	Sports Ground	Swords	E0824015	->NE	4925	BCT	8240DB004925	717654	746138	53.45216092	-6.228601343
13427	14744	Forest Road	Swords	E0824015	->E	4926	BCT	8240DB004926	717909	746401	53.45446634	-6.224665534
13428	14744	Forest Road	Swords	E0824015	->W	357	BCT	8240DB003572	717926	746388	53.45434576	-6.224414576
13429	14745	Roundabout	Tyrrelstown (Fingal)	E0824044	->SW	4954	BCT	8240DB004954	707328	741737	53.41482923	-6.385497932
13430	14746	Abbeyvale Estate	Knocksedan	E0824037	->E	4957	BCT	8240DB004957	716130	746931	53.45962202	-6.251242175
13431	14752	Fernleigh Close	Carpenterstown	E0824025	->NW	4895	BCT	8240DB004895	706347	737197	53.37424335	-6.401777489
13432	14753	Luttrellstown Thicket	Carpenterstown	E0824025	->SE	4897	BCT	8240DB004897	706580	736970	53.37215721	-6.398353896
13433	14754	Castleknock Community College	Carpenterstown	E0824025	->E	4898	BCT	8240DB004898	706955	736769	53.37027583	-6.392788944
13434	14755	Auburn Avenue (Castleknock Park)	Castleknock	E0824001	->S1	490	BCT	8240DB004902	709235	737166	53.37337605	-6.358405531
13435	14755	Auburn Avenue (Castleknock Park)	Castleknock	E0824001	->S2	48	BCT	8240DB004899	709228	737056	53.37238934	-6.358548681
13436	14756	Luttrellstown Court	Carpenterstown	E0824025	->NW	4894	BCT	8240DB004894	706575	736961	53.37207736	-6.398432036
13437	14757	Coolmine Road (Kirkpatrick Road)	Blanchardstown	E0824024	->N	4824	BCT	8240DB004824	706966	737657	53.37825081	-6.392323277
13438	14758	Carpenterstown Park (Carpenterstown Road)	Carpenterstown	E0824025	->E	1680	BCT	8240DB001680	707160	737367	53.37560635	-6.38950707
13439	14758	Carpenterstown Park (Carpenterstown Road)	Carpenterstown	E0824025	->W1	4825	BCT	8240DB004825	707111	737353	53.37549052	-6.390247909
13440	14760	Luttrellstown Green	Carpenterstown	E0824025	->W	4893	BCT	8240DB004893	706957	736756	53.37015864	-6.392763299
13441	14764	Auburn Avenue (Hadleigh Estate)	Castleknock	E0824001	->N	4900	BCT	8240DB004900	709216	737469	53.37610188	-6.358586262
13442	14765	Hadleigh Green	Castleknock	E0824001	->S	490	BCT	8240DB004901	709226	737474	53.37614473	-6.358434312
13443	14766	Parkview	Blanchardstown	E0824024	->S	4903	BCT	8240DB004903	706319	738579	53.38666401	-6.401733181
13444	14767	Boroimhe Estate	Boroimhe	E0824051	->SE	502	BCT	8240DB005029	717231	745390	53.44553624	-6.235245306
13445	14767	Boroimhe Estate	Boroimhe	E0824051	->NW	503	BCT	8240DB005031	717251	745353	53.44519944	-6.23495817
